-3.6282	अपना	-0.6164
-4.8143	अपनाया	-0.3540
-3.1753	अपनी	-0.7790
-2.9941	अपने	-0.7275
-3.9692	अपभ्रंश	-0.5660
-3.7789	अपरा	-2.3368
-4.5243	अपराध	-0.4329
-4.7174	अपितु	-0.3954
-4.8849	अपु	-0.6397
-4.7729	अपूर्व	-0.4827
-4.4252	अपेक्षा	-0.4689
-4.8849	अप्रत्यक्ष	-0.3833
-3.5133	अप्रैल	-0.8766
-4.2520	अफ़ग़ानिस्तान	-0.7590
-4.7174	अफ़गानिस्तान	-0.6631
-4.4526	अफ़्रीका	-0.6372
-3.5775	अफ़्रीकांस	-2.4959
-4.1660	अफ्रीका	-0.7741
-3.4739	अफ्रीकांस	-2.6277
-4.7931	अफ्रीकी	-0.4208
-1.9420	अब	-2.3859
-4.6682	अब्दुल	-1.4211
-4.3672	अभाव	-0.5358
-3.4243	अभिगमन	-3.1168
-4.5839	अभिनय	-0.3512
-4.2702	अभिनेता	-0.6717
-4.7536	अभिनेत्री	-0.6863
-4.7729	अभिप्राय	-0.5444
-4.8849	अभिमन्यु	-0.4418
-4.8849	अभियांत्रिकी	-0.6098
-4.5713	अभियान	-0.4884
-4.4921	अभियान्त्रिकी	-0.9711
-4.5356	अभिलेख	-0.6242
-4.6102	अभिव्यक्ति	-0.3718
-4.6382	अभिषेक	-0.5031
-3.9422	अभी	-1.2079
-4.8601	अभ्यारण्य	-0.4546
-4.5243	अभ्यास	-0.3913
-4.6682	अमचुर	-1.4721
-4.4921	अमर	-0.7339
-4.6102	अमरकंटक	-1.2177
-4.5590	अमरनाथ	-1.1316
-4.5590	अमरावती	-0.7426
-4.2828	अमरीका	-0.5696
-4.2958	अमरीकी	-0.9932
-4.8143	अमर्त्य	-1.3222
-3.6970	अमावस्या	-1.1887
-4.8849	अमीर	-0.6083
-4.6840	अमीरात	-0.6111
-4.6102	अमृत	-0.5608
-4.6240	अमृतसर	-0.6683
-4.5713	अमृता	-1.1377
-3.9631	अमेरिका	-0.7518
-4.6102	अमेरिकी	-0.4518
-4.7536	अम्बिका	-1.2091
-3.2210	अम्हारिक	-2.8706
-4.7729	अयंगार	-0.7485
-4.5356	अयन	-1.0130
-3.5995	अयोध्या	-1.0667
-4.3519	अयोध्याकाण्ड	-1.0471
-4.5839	अरण्यकाण्ड	-1.0010
-3.8100	अरब	-0.9320
-3.0431	अरबी	-1.6143
-3.9032	अरविन्द	-1.8090
-4.8849	अरस्तू	-0.7627
-3.5775	अरागोनियाई	-2.4959
-3.9692	अराणमुला	-2.1522
-4.8366	अरुण	-0.6185
-4.8849	अरुणा	-1.2140
-3.9570	अरुणाचल	-1.2562
-4.7004	अर्चना	-0.3645
-4.1563	अर्जुन	-0.7241
-3.4243	अर्थ	-0.6725
-4.1376	अर्थव्यवस्था	-0.5481
-4.4719	अर्थशास्त्र	-0.6929
-4.1709	अर्थात	-0.4571
-4.3750	अर्थात्	-0.6425
-4.7174	अर्थों	-0.9823
-4.5590	अर्धरात्रि	-1.0580
-4.7004	अर्पण	-1.0595
-4.2069	अल	-1.4491
-4.8143	अलंकरण	-0.3196
-4.8849	अलंकृत	-0.3731
-3.5177	अलग	-0.7168
-3.8798	अलावा	-0.5371
-4.2520	अली	-0.8344
-4.8849	अल्जीरिया	-0.6123
-4.8143	अल्पना	-0.3632
-3.5627	अल्बानियाई	-1.6658
-3.4799	अल्बेनियन	-2.6217
-4.7729	अल्लाह	-0.4659
-4.1516	अवंति	-1.5353
-4.8143	अवकाश	-0.4689
-2.7990	अवतरण	-2.2825
-3.1158	अवतरणको	-2.9998
-3.1158	अवतरण।	-2.9997
-4.7004	अवतरित	-0.4871
-3.5603	अवतार	-0.8597
-4.6840	अवधारणा	-0.6166
-4.2828	अवधि	-0.5172
-4.3830	अवधी	-0.7348
-4.5713	अवशेष	-0.4501
-4.3445	अवश्य	-0.5491
-4.1286	अवसर	-0.7541
-4.8143	अवसरों	-1.0434
-3.5004	अवस्था	-1.5743
-4.7931	अवस्थित	-0.7363
-3.8165	अशोक	-0.9011
-4.7004	अशोकवाटिका	-1.2772
-4.6682	अश्विन	-0.7007
-3.6921	अष्टमी	-1.2509
-4.5839	अष्टांग	-1.1703
-4.2641	असत्यापित	-1.8633
-4.8366	असफल	-0.3919
-3.8320	असम	-0.9612
-4.8849	असमर्थ	-0.4657
-3.9850	असमिया	-0.7448
-3.4660	असमी	-1.9707
-4.8143	असल	-0.9772
-4.8849	असली	-0.3765
-4.7351	असुर	-0.4157
-4.5713	असोसिएशन	-0.5726
-4.4078	अस्तित्व	-0.6270
-3.7870	अस्तुरियाई	-2.2866
-4.0623	अस्तूरियाई	-2.0568
-4.8601	अस्पताल	-0.5605
-4.8849	अस्वीकार	-0.3675
-4.7536	अहंकार	-0.5693
-4.6840	अहमद	-0.7111
-4.2345	अहमदाबाद	-0.5423
-4.3092	अहिंसा	-0.6373
-4.6682	अहिल्या	-0.9450
-3.7651	अहोई	-2.2094
-4.6682	अहोरात्रम	-1.1893
-3.7297	आ	-1.0493
-4.4621	आँकड़े	-0.9959
-4.5968	आंतरिक	-0.5705
-3.9692	आंदोलन	-0.7426
-3.7280	आंध्र	-1.3648
-4.7351	आइ	-0.7116
-3.7037	आइएसओ	-1.0898
-3.6129	आइस्लैंडी	-2.4606
-4.0115	आई	-0.6548
-4.1808	आउट	-0.6212
-4.2828	आए	-0.4583
-4.3830	आकर	-0.4036
-4.8366	आकर्षक	-0.6158
-4.4341	आकर्षण	-0.4130
-4.5133	आकर्षित	-0.5009
-4.2123	आकार	-0.7837
-4.3911	आकाश	-0.7117
-4.6382	आकाशवाणी	-0.4497
-4.6529	आकृति	-0.3462
-4.3750	आक्रमण	-0.6185
-4.7004	आग	-0.5648
-3.6651	आगम	-1.2559
-4.4164	आगमन	-0.4680
-3.9631	आगरा	-0.7594
-3.9112	आगे	-0.5912
-4.6682	आग्रह	-0.3114
-4.2233	आचार्य	-0.6220
-3.4819	आज	-0.8878
-4.4341	आजकल	-0.3577
-4.6102	आज़ाद	-0.5507
-4.8143	आजाद	-0.4377
-4.6382	आजादी	-0.7815
-4.7931	आज्ञा	-0.3919
-4.7536	आटम	-1.1895
-4.5471	आटा	-0.3912
-4.7729	आटे	-0.6347
-4.2345	आठ	-0.6123
-4.8366	आठवीं	-0.4826
-3.9661	आता	-1.3265
-4.0623	आती	-1.3795
-3.9194	आते	-1.0030
-4.6682	आत्म	-0.5839
-4.6682	आत्मकथा	-0.5289
-3.6397	आत्मा	-0.8819
-4.4819	आदमी	-0.3208
-4.7351	आदर	-0.4451
-4.1660	आदर्श	-0.5214
-4.7536	आदर्शों	-0.6028
-3.1390	आदि	-0.7638
-4.6682	आदिम	-0.6724
-4.8849	आदिवासी	-0.3859
-4.7351	आदि।	-0.4283
-4.4921	आदेश	-0.4796
-4.8849	आधा	-0.4228
-2.9594	आधार	-1.4758
-4.8143	आधारभूत	-0.7461
-3.8389	आधारित	-0.6055
-3.7789	आधिकारिक	-1.2050
-3.4859	आधुनिक	-0.7446
-4.1422	आध्यात्मिक	-0.4857
-4.1660	आनंद	-0.6007
-4.4526	आनन्द	-0.4076
-4.7729	आनलाइन	-0.3405
-4.7174	आना	-0.5952
-3.9222	आने	-1.1081
-4.3519	आन्दोलन	-0.4231
-4.7931	आन्ध्र	-1.0963
-2.4950	आप	-1.7480
-4.8143	आपका	-0.3958
-4.5243	आपकी	-0.4643
-4.4432	आपके	-0.4489
-4.3092	आपको	-0.6005
-4.6840	आपने	-0.4585
-4.8143	आपश्री	-0.7346
-4.5839	आपस	-1.3757
-4.5968	आपातकाल	-0.6180
-4.6102	आफ	-0.9687
-4.4526	आबादी	-0.6093
-4.8849	आभास	-0.3472
-4.7536	आभूषण	-0.4126
-4.0014	आम	-0.6500
-4.8849	आमचुनाव	-0.9448
-4.5471	आमतौर	-2.0284
-3.7931	आमलकी	-2.7879
-4.7931	आमिर	-1.0309
-4.3911	आय	-0.4635
-4.7931	आयरलैंड	-0.5007
-3.7209	आयरिश	-1.8978
-4.0362	आया	-0.9046
-4.7351	आया।	-0.4348
-4.2123	आयु	-0.6359
-4.7351	आयुक्त	-0.4243
-4.6840	आयुर्विज्ञान	-0.7184
-3.5955	आयुर्वेद	-1.0937
-4.2580	आये	-0.4344
-4.3024	आयोग	-0.5900
-4.1469	आयोजन	-0.7066
-4.3519	आयोजित	-0.7121
-4.2233	आर	-0.7037
-3.7499	आरंभ	-0.8664
-4.6682	आरंभिक	-0.6036
-3.1158	आरएसएस	-2.9998
-4.1067	आरण्यक	-1.2023
-3.8773	आरती	-0.9625
-4.1331	आरम्भ	-0.6031
-4.4921	आराधना	-0.4051
-4.8366	आर्ट	-0.6194
-4.0184	आर्थिक	-0.7297
-4.5133	आर्मीनिया	-0.9847
-3.5026	आर्मेनियन	-2.5991
-3.7004	आर्य	-0.8652
-4.4921	आर्यों	-1.2902
-3.9915	आलेख	-1.4292
-4.4252	आलोचना	-0.5229
-4.0740	आवश्यक	-0.6685
-4.2345	आवश्यकता	-0.6020
-4.7536	आवागमन	-0.3936
-4.6240	आवाज़	-0.8302
-4.7004	आवास	-0.4054
-4.7351	आविष्कार	-0.4508
-4.1808	आवृत्ति	-1.0731
-4.8143	आशा	-0.4703
-4.4921	आशीर्वाद	-0.5500
-4.1025	आश्रम	-0.5537
-4.5590	आश्रय	-0.7394
-4.3911	आश्विन	-1.0185
-4.8601	आषाढ	-0.8218
-4.4719	आषाढ़	-0.8369
-4.5026	आस	-1.7375
-4.6102	आसन	-0.6351
-4.3300	आसपास	-0.5032
-4.8366	आसान	-0.2925
-4.8601	आसानी	-1.4163
-3.9393	आसारामजी	-1.9720
-4.8143	आस्था	-0.3991
-4.5471	आहार	-0.5129
-4.5356	आहुति	-0.4023
-4.2765	इ	-0.6089
-4.8849	इंग्लिश	-0.5582
-4.1963	इंग्लैंड	-0.8036
-3.9510	इंटरनेट	-0.9743
-4.7931	इंटरनैशनल	-1.4927
-4.5471	इंडिगो	-0.4950
-4.0623	इंडिनेशियाई	-2.0567
-4.4921	इंडियन	-1.0286
-3.9723	इंडिया	-0.8317
-4.7174	इंडो	-0.6943
-4.1241	इंडोनेशिया	-0.7536
-4.0115	इंडोनेशियाई	-1.7094
-3.6987	इंदिरा	-2.3630
-4.5839	इंदौर	-0.5272
-4.3300	इंद्र	-0.6913
-4.8143	इंद्राक्षी	-0.9240
-4.7931	इंफ्लुएंजा	-0.5605
-4.8366	इक़बाल	-0.6124
-4.1197	इकाइयाँ	-0.8300
-4.8366	इकाइयां	-0.3490
-4.3230	इकाई	-0.5985
-4.2123	इक्यावन	-1.9937
-4.3300	इच्छा	-0.5069
-4.4432	इटली	-0.6807
-3.5122	इटालियन	-2.4474
-4.6240	इण्डिया	-0.8534
-4.3300	इतना	-0.5703
-4.6102	इतनी	-0.5338
-4.6240	इतने	-0.5858
-3.6776	इतालवी	-1.4123
-3.0453	इतिहास	-0.8806
-4.8143	इतिहासकारों	-1.1561
-3.9540	इत्यादि	-0.4933
-4.7931	इत्यादि।	-0.4451
-4.8143	इदं	-0.9683
-2.7735	इन	-1.3146
-3.9850	इनका	-0.6639
-3.9786	इनकी	-0.5671
-3.8649	इनके	-0.5873
-3.8366	इनमें	-0.6746
-4.8366	इनसे	-0.3824
-4.8366	इन्टरनेट	-0.4394
-4.8601	इन्दौर	-0.4682
-4.1808	इन्द्र	-0.5286
-4.5713	इन्हीं	-0.4670
-3.4689	इन्हें	-1.2954
-4.5968	इन्होंने	-0.3912
-3.6397	इबो	-2.4624
-4.7931	इब्रानी	-0.5983
-4.3672	इमली	-1.1086
-4.5133	इमारत	-0.4435
-4.6102	इमारतें	-0.2898
-4.8143	इमारतों	-0.6447
-4.5590	इमारात	-0.9460
-4.7729	इम्फाल	-0.5461
-4.5026	इराक़	-1.2757
-4.8601	इरानी	-1.5681
-4.8601	इलाकों	-0.8946
-4.1709	इलायची	-1.1620
-4.1709	इलाहाबाद	-0.5871
-3.6470	इलोकानो	-2.4551
-3.9915	इष्ट	-2.1108
-2.0960	इस	-1.3230
-3.3838	इसका	-0.6470
-3.6382	इसकी	-0.5634
-3.1473	इसके	-0.8518
-4.5133	इसको	-0.5856
-4.4621	इसने	-0.4810
-4.6529	इसपर	-0.6115
-4.8143	इसमे	-0.3466
-3.5448	इसमें	-0.5019
-3.8412	इसलिए	-0.4673
-4.3024	इसलिये	-0.3663
-3.8458	इससे	-0.6003
-3.4442	इसी	-0.8368
-4.5839	इसीलिए	-0.4865
-3.2112	इसे	-0.6857
-4.2461	इस्तेमाल	-0.6997
-3.7499	इस्परांतो	-2.2025
-4.3445	इस्राइल	-0.8685
-3.9058	इस्लाम	-0.9135
-4.3300	इस्लामी	-0.5754
-3.5288	ई	-0.7884
-3.7480	ईडो	-2.3253
-4.4719	ईद	-0.8428
-4.1110	ईपू	-1.0382
-4.0254	ईरान	-0.8700
-4.0942	ईरानी	-0.8675
-3.5851	ईश्वर	-0.7918
-4.7351	ईसवी	-0.6401
-4.0014	ईसा	-1.1849
-3.9422	ईसाई	-0.9531
-4.3160	ईसापूर्व	-0.7525
-4.8601	ईस्ट	-1.0352
-4.5839	ईस्वी	-0.6758
-4.8849	ई०	-0.3804
-4.3230	उ	-0.7116
-3.6470	उईघर	-2.4551
-4.5590	उक्त	-0.5315
-3.6470	उक्रेनियन	-2.4551
-3.8366	उगादि	-2.0830
-4.3911	उचित	-0.4514
-3.8458	उच्च	-0.7996
-4.8143	उच्चतम	-0.4517
-3.9278	उच्चारण	-0.5701
-4.4164	उच्चावृत्ति	-0.8697
-3.6470	उजबेक	-2.4551
-4.4341	उज़्बेकिस्तान	-0.9545
-4.3595	उज्जयिनी	-0.6407
-3.5826	उज्जैन	-0.9287
-4.6240	उज्ज्वल	-0.9105
-3.6987	उज्ज्वलता	-2.4150
-4.6840	उठा	-0.4719
-4.6102	उड़द	-0.7858
-3.5036	उड़िया	-1.3664
-3.7088	उड़ीसा	-0.9387
-4.7351	उडिया	-0.6995
-4.7729	उतना	-0.9594
-4.8601	उतनी	-0.7620
-4.8849	उत्	-1.3554
-4.5590	उत्कृष्ट	-0.6448
-4.2765	उत्तम	-0.6035
-3.2183	उत्तर	-1.2721
-4.4078	उत्तरकाण्ड	-0.7284
-4.5471	उत्तरदायित्व	-0.4797
-4.5471	उत्तरदायी	-0.5264
-4.2893	उत्तरप्रदेश	-0.6026
-4.3160	उत्तरांचल	-0.8129
-4.2345	उत्तराखंड	-0.7648
-4.3092	उत्तराखण्ड	-1.0753
-4.8143	उत्तराधिकारी	-0.5735
-3.5068	उत्तरी	-1.0527
-4.2345	उत्पत्ति	-0.5824
-4.0362	उत्पन्न	-0.6335
-3.9167	उत्पन्ना	-2.1998
-4.4341	उत्पाद	-0.6624
-4.4078	उत्पादन	-0.4070
-3.6021	उत्सव	-0.7928
-4.8143	उत्साह	-0.4107
-4.4164	उदय	-0.5287
-4.6682	उदयगिरि	-1.0176
-4.3993	उदयपुर	-0.5612
-3.8875	उदाहरण	-0.7908
-4.6840	उदाहरणार्थ	-0.8121
-3.6157	उद्गम	-1.2561
-4.7351	उद्घृत	-1.3939
-4.8366	उद्देशिका	-0.2698
-3.6970	उद्देश्य	-0.8480
-4.7729	उद्धार	-0.5417
-3.1149	उद्धृत	-2.6076
-4.6240	उद्भव	-0.4199
-3.8458	उद्यान	-1.0376
-4.0150	उद्योग	-0.5526
-4.7931	उद्योगों	-0.9967
-4.8601	उधर	-0.5325
-3.7870	उन	-0.7157
-3.6500	उनका	-0.5429
-3.4172	उनकी	-0.6185
-3.3474	उनके	-0.6424
-4.5026	उनको	-0.4968
-4.7729	उनपर	-0.3926
-4.1808	उनमें	-0.6602
-4.2403	उनसे	-0.4174
-4.6682	उन्नति	-0.3210
-4.7536	उन्नीसवीं	-1.0518
-4.6840	उन्हीं	-0.6717
-4.5243	उन्हे	-0.5645
-3.5199	उन्हें	-0.5033
-3.4181	उन्होंने	-0.5452
-4.1808	उन्होने	-0.4244
-4.4526	उप	-0.6502
-3.0892	उपकरण	-1.7746
